BG28_741_G	Charging Czarina
BG28_741e	Charged
BG28_800	Careful Investment
BG28_805	Strike Oil
BG28_810	Tavern Coin
BG28_812	Ritual of Growth
BG28_814	Echoing Roar
BG28_814e	Echoing Roar
BG28_814e2	Echoed Roar
BG28_821	Top of the Beanstalk
BG28_825	Defender's Rites
BG28_825e	Stop Rite There!
BG28_825e2	Stop Rite There Taunt!
BG28_827	Leaf Through the Pages
BG28_830	Golden Touch
BG28_838	Perfect Vision
BG28_838e	Hindsight
BG28_843	Titus' Tribute
BG28_843e	Titus' Tribute Player Enchant (DNT)
BG28_845	Natural Blessing
BG28_845e	It's Minion Nature
BG28_849	Saloon's Finest
BG28_870	Jaws of Fate
BG28_871	Buddy Up
BG28_882	Contracted Corpse
BG28_883	Dreamer's Embrace
BG28_884	Overconfidence
BG28_884e	Overconfident [DNT]
BG28_885	Lantern Light
BG28_885e	Lit Up
BG28_886	Staff of Enrichment
BG28_886e2	Staff of Enrichment Player Enchant (DNT)
BG28_886e3	Enriched
BG28_888	Misplaced Tea Set
BG28_888e	Spot of Tea
BG28_897	Tavern Dish Banana
BG28_897e	Dished Out
BG28_900	Mystic Sporebat
BG28_900_G	Mystic Sporebat
BG28_903	Spellbound Seafarer
BG28_903_G	Spellbound Seafarer
BG28_904	Audacious Anchor
BG28_904_G	Audacious Anchor
BG28_905	Bazaar Dealer
BG28_905_G	Bazaar Dealer
BG28_955	Primal Staff
BG28_955e	Primal Staff Player Enchant (DNT)
BG28_966	Them Apples
BG28_966e	How Do You Like 'Em?
BG28_967	Trembling Trolley
BG28_967_G	Trembling Trolley
BG28_968	Lighter Fighter
BG28_968_G	Lighter Fighter
BG28_GIL_836	Hired Headhunter
BG28_HERO_400	Snake Eyes
BG28_HERO_400_Buddy	Box Cars
BG28_HERO_400_Buddy_G	Box Cars
BG28_HERO_400_SKIN_A	Snake Eyes Snake
BG28_HERO_400_SKIN_B	Spriggan Snake Eyes
BG28_HERO_400_SKIN_C	Game Master Snake Eyes
BG28_HERO_400p	Lucky Roll
BG28_HERO_400p2	Lucky Roll
BG28_HERO_800	Tae'thelan Bloodwatcher
BG28_HERO_800_Buddy	Reliquary Attendant
BG28_HERO_800_Buddy_G	Reliquary Attendant
BG28_HERO_800_SKIN_A	Archaeologist Tae'thelan
BG28_HERO_800p	Reliquary Research
BG28_HERO_801	Doctor Holli'dae
BG28_HERO_801_Buddy	The Nine Frogs
BG28_HERO_801_Buddy_G	The Nine Frogs
BG28_HERO_801_SKIN_A	Dragon Doctor Holli'dae
BG28_HERO_801p	Blessing of the Nine Frogs
BG28_Quest_500	Fill the Cauldron
BG28_Reward_500	Beyond the Mirage
BG28_Reward_501	Temporal Tampering
BG28_Reward_502	Splitting Scroll
BG28_Reward_504	Cycle of Energy
BG28_Reward_505	Tumbling Disaster
BG28_Reward_505e	Tumbling Up
BG28_Reward_506	Double-Headed Reward
BG28_Reward_508	Gift of the Golden Kobold
BG28_Reward_509	Smelting Chamber
BG28_Reward_510	Secret Culprit
BG28_Reward_513	Open Auditions
BG28_Reward_514	Untamed Sorcery
BG28_Reward_515	Stash of the Scribe
BG28_Reward_518	Stable Amalgamation
BG28_Reward_518t	Totally Normal Horse
BG28_Reward_518t_G	Totally Normal Horse
BG29_029	Fairy Gillmother
BG29_029_G	Fairy Gillmother
BG29_100_G	Zilliax: Assembled
BG29_100_Ge	Zilliax: Assembled
BG29_120	Hateful Hag
BG29_120_G	Hateful Hag
BG29_120e	Hags Gon' Hate
BG29_140	False Implicator
BG29_140_G	False Implicator
BG29_140e	Eat Your Words
BG29_502	Crow's Nest Sentry
BG29_502_G	Crow's Nest Sentry
BG29_502e	Sentry's Vigilance
BG29_503	Clunker Junker
BG29_503_G	Clunker Junker
BG29_503e	Clunky
BG29_611	Cord Puller
BG29_611_G	Cord Puller
BG29_708	Pokey Thornmantle
BG29_708_G	Pokey Thornmantle
BG29_800	Trusty Pup
BG29_800_G	Trusty Pup
BG29_800e	Best Boi
BG29_801	Silver Goose
BG29_801_G	Silver Goose
BG29_801_Gt	Silver Fledgling
BG29_801t	Silver Fledgling
BG29_806	Iridescent Skyblazer
BG29_806_G	Iridescent Skyblazer
BG29_806e	Skies A-Blazing
BG29_807	Trigore the Lasher
BG29_807_G	Trigore the Lasher
BG29_807e	Lashing Out
BG29_808	Spiked Savior
BG29_808_G	Spiked Savior
BG29_808e	Spiked and Saved
BG29_809	Rampager
BG29_809_G	Rampager
BG29_810	Thousandth Paper Drake
BG29_810_G	Thousandth Paper Drake
BG29_810e	Make 'Em Fold
BG29_811	Yu'lon, Fortune Granter
BG29_811_G	Yu'lon, Fortune Granter
BG29_813	Persistent Poet
BG29_813_G	Persistent Poet
BG29_813e	Persistent Poet Player Enchant [DNT]
BG29_814	Misfit Dragonling
BG29_814_G	Misfit Dragonling
BG29_814e	Misfit
BG29_815	Nightbane, Ignited
BG29_815_G	Nightbane, Ignited
BG29_815e	Ignited
BG29_816	Roaring Recruiter
BG29_816_G	Roaring Recruiter
BG29_816e	Recruited
BG29_840	Mooneater's Champion
BG29_840_G	Mooneater's Champion
BG29_840e	Eclipsed
BG29_841	Greymane's Champion
BG29_841_G	Greymane's Champion
BG29_841e	Gilnean Pride
BG29_844	Winged Chimera
BG29_844_G	Winged Chimera
BG29_844e	Chimera Rage
BG29_845	Assistant Guard
BG29_845_G	Assistant Guard
BG29_845e	As Is
BG29_845e2	As Is, Taunt
BG29_846	Unforgiving Treant
BG29_846_G	Unforgiving Treant
BG29_846e	Unforgiven
BG29_861	Barrens Brawler
BG29_861_G	Barrens Brawler
BG29_862	Barrens Conjurer
BG29_862_G	Barrens Conjurer
BG29_863	Ghoul-acabra
BG29_863_G	Ghoul-acabra
BG29_863e	Macabre
BG29_864	Arid Atrocity
BG29_864_G	Arid Atrocity
BG29_864_Gt	Deserted Golem
BG29_864e2	Atrocious
BG29_864t	Deserted Golem
BG29_865	Prime Mate
BG29_865_G	Prime Mate
BG29_866	Stellar Freebooter
BG29_866_G	Stellar Freebooter
BG29_866e	Stellar
BG29_870	Draconic Deathscale
BG29_870_G	Draconic Deathscale
BG29_870_Gt	Surging Scales
BG29_870t	Surging Scales
BG29_871	Silithid Burrower
BG29_871_G	Silithid Burrower
BG29_871e	Burrowed
BG29_873	Slimy Felblood
BG29_873_G	Slimy Felblood
BG29_873e	Slimy Felblood Player Enchant [DNT]
BG29_873e2	Slimy
BG29_875	The Uninvited Guest
BG29_875_G	The Uninvited Guest
BG29_875_Ge	Uninvited
BG29_875_Gt	Shadow
BG29_875e	Uninvited
BG29_875t	Shadow
BG29_877	Fiery Felblood
BG29_877_G	Fiery Felblood
BG29_877e	Fiery Felblood Player Enchant [DNT]
BG29_877e2	Fiery
BG29_878	Untameabull
BG29_878_G	Untameabull
BG29_878e	Can't be Tamed
BG29_879	Shellemental
BG29_879_G	Shellemental
BG29_879e	Shelled Out
BG29_879t	Shell Out
BG29_879t_G	Shell Out
BG29_888	Glim Guardian
BG29_888_G	Glim Guardian
BG29_888e	Hot Breath
BG29_889	'Loc Prince
BG29_889_G	'Loc Prince
BG29_889e	Smooched
BG29_990	Irate Rooster
BG29_990_G	Irate Rooster
BG29_990e	Irate
BG29_991	Murgl Mk II
BG29_991_G	Murgl Mk II
BG29_991e	I, Murloc
BG30_008	Greenskeeper
BG30_008_G	Greenskeeper
BG30_009	Smoldering Gardener
BG30_009_G	Smoldering Gardener
BG30_101	Sun Screener
BG30_101_G	Sun Screener
BG30_101e	High SPF
BG30_102	One-Amalgam Tour Group
BG30_102_G	One-Amalgam Tour Group
BG30_102e	Sightseeing
BG30_103	Free Travel Winner
BG30_103_G	Free Travel Winner
BG30_104	Lucky Egg
BG30_104_G	Lucky Egg
BG30_105	Indomitable Mount
BG30_105_G	Indomitable Mount
BG30_106	Pilgrimp
BG30_106_G	Pilgrimp
BG30_109	Wannabe Gargoyle
BG30_109_G	Wannabe Gargoyle
BG30_110	Mirage Conjurer
BG30_110_G	Mirage Conjurer
BG30_110_Gt	Malevolent Mirage
BG30_110_Gt2	Mellow Mirage
BG30_110e	Malevolent
BG30_110e2	Mellow
BG30_110t	Malevolent Mirage
BG30_110t2	Mellow Mirage
BG30_111	Moss of the Schloss
BG30_111_G	Moss of the Schloss
BG30_111e	Bossy Moss
BG30_115	Depraved Felfin
BG30_115_G	Depraved Felfin
BG30_115e	Second Dinner
BG30_117	Volcanic Visitor
BG30_117_G	Volcanic Visitor
BG30_117_Gt	Escape Eruption
BG30_117_Gt2	Trudge through Lava
BG30_117_Gt3	Use Supplies
BG30_117e	Volcanic
BG30_117t	Escape Eruption
BG30_117t2	Trudge through Lava
BG30_117t3	Use Supplies
BG30_118	Gift Pilferer
BG30_118_G	Gift Pilferer
BG30_119	Sky Pirate Flagbearer
BG30_119_G	Sky Pirate Flagbearer
BG30_119_Ge	Flagbearing
BG30_119e	Flagbearing
BG30_120	Ice Fisher
BG30_120_G	Ice Fisher
BG30_120e	Cool Catch
BG30_121	Hot-Air Surveyor
BG30_121_G	Hot-Air Surveyor
BG30_122	Mrglin' Burglar
BG30_122_G	Mrglin' Burglar
BG30_122e	Burglin'
BG30_123	Fearless Foodie
BG30_123_G	Fearless Foodie
BG30_123_Gt	Dig In
BG30_123_Gt2	Fill Your Plate
BG30_123t	Dig In
BG30_123t2	Fill Your Plate
BG30_124	Thundering Abomination
BG30_124_G	Thundering Abomination
BG30_124e	Thunderous
BG30_125	Cadaver Caretaker
BG30_125_G	Cadaver Caretaker
BG30_127	Inspiring Underdog
BG30_127_G	Inspiring Underdog
BG30_127e	Inspired
BG30_128	Sleeping Sea Glass
BG30_128_G	Sleeping Sea Glass
BG30_128_Gt	Sharpen Glass
BG30_128_Gt2	Polish Glass
BG30_128e	Sharpened
BG30_128e2	Polished
BG30_128t	Sharpen Glass
BG30_128t2	Polish Glass
BG30_129	Catacomb Crasher
BG30_129_G	Catacomb Crasher
BG30_129e	Down in the Catacombs
BG30_160	Bountiful Bedrock
BG30_160_G	Bountiful Bedrock
BG30_754	Putrid Pupil
BG30_754_G	Putrid Pupil
BG30_756	Parched Wanderer
BG30_756_G	Parched Wanderer
BG30_756e	Quenched
BG30_800	Cry Foul
BG30_802	Knockoff Wisdomball
BG30_804	Robust Evolution
BG30_804e	Robust
BG30_850	Museum Mummy
BG30_850_G	Museum Mummy
BG30_929	Slippery Slider
BG30_929_G	Slippery Slider
BG30_929_Gt	Slip and Slide
BG30_929e	Slipped and Slid
BG30_929t	Slip and Slide
BG30_HERO_304	Marin the Manager
BG30_HERO_304_Buddy	Fantastic Bellhop
BG30_HERO_304_Buddy_G	Fantastic Bellhop
BG30_HERO_304_SKIN_A	Aviator Marin
BG30_HERO_304p	Fantastic Treasure
BG30_MagicItem_301	Eternal Portrait
BG30_MagicItem_301e	Perennial Portrait
BG30_MagicItem_303	Automaton Portrait
BG30_MagicItem_310	Rivendare Portrait
BG30_MagicItem_310e	Tougher Titus
BG30_MagicItem_402	Conductor Portrait
BG30_MagicItem_403	Ironforge Anvil
BG30_MagicItem_403e	Forged on the Anvil
BG30_MagicItem_406	Butcher's Sickle
BG30_MagicItem_407	Ship in a Bottle
BG30_MagicItem_410	Quilligraphy Set
BG30_MagicItem_410t2	Quilligraphy Set
BG30_MagicItem_411	Hoggy Bank
BG30_MagicItem_411e	Gem in the Bank
BG30_MagicItem_414	Kodo Leather Pouch
BG30_MagicItem_414e	Stuffed in the Pouch
BG30_MagicItem_414t	Kodo Leather Pouch
BG30_MagicItem_416	Token of the Old Gods
BG30_MagicItem_416t	Token of the Old Gods
BG30_MagicItem_418	Bronzebeard Portrait
BG30_MagicItem_419	Exquisite Dishware
BG30_MagicItem_420	Book of Medivh
BG30_MagicItem_420t	Book of Medivh
BG30_MagicItem_422	Lorewalker Scroll
BG30_MagicItem_422e	Wisdom of the Scrolls
BG30_MagicItem_422t	Lorewalker Scroll
BG30_MagicItem_423	Innkeeper's Stein
BG30_MagicItem_425	Azeroth Model Globe
BG30_MagicItem_426	Colorful Compass
BG30_MagicItem_426t	Colorful Compass
BG30_MagicItem_427	Tiger Carving
BG30_MagicItem_427e	Dye of the Tiger
BG30_MagicItem_427t	Tiger Carving
BG30_MagicItem_429	Demonblood Gourd
BG30_MagicItem_429e	Drank from the Gourd
BG30_MagicItem_429t	Demonblood Gourd
BG30_MagicItem_430	Rockin' Music Box
BG30_MagicItem_431	Azerite Portrait
BG30_MagicItem_432	Belcher Portrait
BG30_MagicItem_432e	Big Belching
BG30_MagicItem_432t	Belcher Portrait
BG30_MagicItem_433	Alliance Keychain
BG30_MagicItem_433e	Alliance Fan
BG30_MagicItem_433t	Alliance Keychain
BG30_MagicItem_434	Replica Cathedral
BG30_MagicItem_435	Goldenizer Supply
BG30_MagicItem_437	Staff of the Scourge
BG30_MagicItem_437e	Scourged
BG30_MagicItem_438e	Overflowing
BG30_MagicItem_438t	Mug of the Sire
BG30_MagicItem_439	Designer Eyepatch
BG30_MagicItem_440	Boom Controller
BG30_MagicItem_441	Tinyfin Onesie
BG30_MagicItem_441e	Comfy Onesie
BG30_MagicItem_442	Blood Golem Sticker
BG30_MagicItem_442t	Blood Golem
BG30_MagicItem_442t_G	Blood Golem
BG30_MagicItem_540	Slamma Sticker
BG30_MagicItem_541	Nether Pendant
BG30_MagicItem_541e	Power of the Nether
BG30_MagicItem_542	Emerald Dreamcatcher
BG30_MagicItem_542e	Dreamcaught
BG30_MagicItem_543	Devourer Sticker
BG30_MagicItem_544	Nomi Sticker
BG30_MagicItem_544e	Souvenir Feast
BG30_MagicItem_544pe	Nomi Sticker Player Enchant (DNT)
BG30_MagicItem_544t	Nomi Sticker
BG30_MagicItem_545	Fridge Magnet
BG30_MagicItem_546	Jar o' Gems
BG30_MagicItem_547	Comfy Coffin
BG30_MagicItem_547t	Comfy Coffin
BG30_MagicItem_548	Glowscale Portrait
BG30_MagicItem_555	Surprise Portrait
BG30_MagicItem_700	Deathly Phylactery
BG30_MagicItem_701	The Eye of Sargeras
BG30_MagicItem_702	Primalfin Portrait
BG30_MagicItem_703	Mystery Cube
BG30_MagicItem_703e	Mystery Cube Player Ench [DNT]
BG30_MagicItem_703t	Mystery Cube Activation [DNT]
BG30_MagicItem_705	Bartend-o-Tron's Oilcan
BG30_MagicItem_706	Reflective Pendant
BG30_MagicItem_707	Tickatus Sticker
BG30_MagicItem_709	Electromagnetic Device
BG30_MagicItem_709e	Electromagnetic
BG30_MagicItem_709t	Electromagnetic Device
BG30_MagicItem_710	Fungalmancer Sticker
BG30_MagicItem_711	Marine Signet
BG30_MagicItem_713	Bleeding Heart
BG30_MagicItem_714	Precious Pearl
BG30_MagicItem_714t	Harvested Pearl
BG30_MagicItem_714te	Precious
BG30_MagicItem_777	Goose Portrait
BG30_MagicItem_803	Kaboom Bot Portrait
BG30_MagicItem_821	Fish Portrait
BG30_MagicItem_821t2	Fishy Sticker
BG30_MagicItem_822	Twin Sky Lanterns
BG30_MagicItem_822t2	Twin Sky Lanterns
BG30_MagicItem_825	Smuggler Portrait
BG30_MagicItem_825e	Dragonized
BG30_MagicItem_828	Shaker Portrait
BG30_MagicItem_841	Glowing Gauntlet
BG30_MagicItem_841e	Running the Gauntlet
BG30_MagicItem_841e2	Running the Gauntlet
BG30_MagicItem_841t	Glowing Gauntlet
BG30_MagicItem_843e2	Horde Fan
BG30_MagicItem_843t	Horde Keychain
BG30_MagicItem_847	Goblin Wallet
BG30_MagicItem_864	Gilnean Thorned Rose
BG30_MagicItem_864e	Rosy
BG30_MagicItem_868	Rewinder Portrait
BG30_MagicItem_869	Felblood Portrait
BG30_MagicItem_876	Manipulator Portrait
BG30_MagicItem_879	Dalaran Cheese Wheel
BG30_MagicItem_879_Ge	Cheesing
BG30_MagicItem_879e	Cheesing
BG30_MagicItem_879t	Dalaran Cheese Wheel
BG30_MagicItem_880	Feral Talisman
BG30_MagicItem_880e	Feral
BG30_MagicItem_880t	Feral Talisman
BG30_MagicItem_886	Reinforced Shield
BG30_MagicItem_886e	Wholly Reinforced
BG30_MagicItem_888	Souvenir Stand
BG30_MagicItem_891	Trip Vouchers
BG30_MagicItem_900	Dragonwing Glider
BG30_MagicItem_900e	Wingin' It
BG30_MagicItem_900t	Dragonwing Glider
BG30_MagicItem_902	Holy Mallet
BG30_MagicItem_902e	Holy Whack-amole
BG30_MagicItem_910	Mechagon Adapter
BG30_MagicItem_910e	Universal Charging
BG30_MagicItem_914	Nerglish Phrasebook
BG30_MagicItem_914e	Speaking Nerglish
BG30_MagicItem_914t	Nerglish Phrasebook
BG30_MagicItem_916	Essence of Dreams
BG30_MagicItem_917	Rusty Trident
BG30_MagicItem_917e	Trident's Treasure
BG30_MagicItem_918	Promo Portrait
BG30_MagicItem_919	Nazjatar Postcard
BG30_MagicItem_920	Spitescale Sushi Roll
BG30_MagicItem_921	Flagbearer Portrait
BG30_MagicItem_921e	Flagged Down
BG30_MagicItem_923	Elementium Chest
BG30_MagicItem_924	Booty Bay Brew
BG30_MagicItem_924e	Booty Bay Buff
BG30_MagicItem_924t	Booty Bay Brew
BG30_MagicItem_925	Ceremonial Sword
BG30_MagicItem_925e	Ceremonial
BG30_MagicItem_930	Burgling Claw
BG30_MagicItem_931	Lucky Tabby
BG30_MagicItem_942	Mecha-Jaraxxus Sticker
BG30_MagicItem_943	Surveyor Portrait
BG30_MagicItem_944	Redeemer Portrait
BG30_MagicItem_951	Lava Lamp
BG30_MagicItem_952	Jarred Frostling
BG30_MagicItem_952e	Frosty Globe
BG30_MagicItem_962	Training Certificate
BG30_MagicItem_962e	Graduated
BG30_MagicItem_970	Valorous Medallion
BG30_MagicItem_970e	Valorous
BG30_MagicItem_970t	Valorous Medallion
BG30_MagicItem_971	Enforcer Portrait
BG30_MagicItem_972	Karazhan Chess Set
BG30_MagicItem_978	Blingtron's Sunglasses
BG30_MagicItem_978e	Bling Bling
BG30_MagicItem_979	Primordial Terrarium
BG30_MagicItem_979e	Terrarium
BG30_MagicItem_981	The Eye of Dalaran
BG30_MagicItem_982	Shaman Prayer Beads
BG30_MagicItem_984	Charging Staff
BG30_MagicItem_984e	Charging
BG30_MagicItem_984t	Charging Staff
BG30_MagicItem_986	Peacebloom Candle
BG30_MagicItem_987	Balladist Portrait
BG30_MagicItem_988	Great Boar Sticker
BG30_MagicItem_988t	Great Boar Sticker
BG30_MagicItem_989	Artisanal Urn
BG30_MagicItem_989e	You've Urned It
BG30_MagicItem_989t	Artisanal Urn
BG30_MagicItem_991	Felbat Portrait
BG30_MagicItem_992	Darnassus Pie
BG30_MagicItem_992e	Pie Day
BG30_MagicItem_992t	Darnassus Pie
BG30_MagicItem_992te	Pie Day
BG30_MagicItem_993	Pagle's Fishing Rod
BG30_MagicItem_994	Yogg-Tastic Pastry
BG30_MagicItem_995	Bronze Timepiece
BG30_MagicItem_995e	Preserved in Bronze
BG30_MagicItem_996	Bob's Tip Jar
BG30_MagicItem_998	Bob-blehead
BG30_MagicItem_999	Fancy Spellbook
BG30_Trinket_1st	Lesser Trinket
BG30_Trinket_2nd	Greater Trinket
BG31_035	Groundbreaker
BG31_035_G	Groundbreaker
BG31_035e	Breaking Through
BG31_126	Wandering Wight
BG31_126_G	Wandering Wight
BG31_126e	Wandering
BG31_142	Reckless Cliffdiver
BG31_142_G	Reckless Cliffdiver
BG31_142e	Reckless
BG31_144	Adaptive Ancestor
BG31_144_G	Adaptive Ancestor
BG31_144_Gt	Divine Adaptation
BG31_144_Gt2	Deadly Adaptation
BG31_144t	Divine Adaptation
BG31_144t2	Deadly Adaptation
BG31_144t2e	Deadly Adaptation
BG31_144te	Divine Adaptation
BG31_145	Fountain Chiller
BG31_145_G	Fountain Chiller
BG31_145e	Big Chilling
BG31_146	Neon Agent
BG31_146_G	Neon Agent
BG31_147	Implant Subject
BG31_147_G	Implant Subject
BG31_147e	Implanted
BG31_148	Hackerfin
BG31_148_G	Hackerfin
BG31_148e	System Hacked
BG31_149	Bubble Gunner
BG31_149_G	Bubble Gunner
BG31_170	Frantic Alarm-o-Bot
BG31_170_G	Frantic Alarm-o-Bot
BG31_170_Ge	Frantic Alarm-o-Bot
BG31_170e	Frantic Alarm-o-Bot
BG31_171	Moonsteel Juggernaut
BG31_171_G	Moonsteel Juggernaut
BG31_171_Gt	Satellite
BG31_171_Gte	Satellite
BG31_171e	Juggernaut
BG31_171t	Satellite
BG31_171te	Satellite
BG31_173	Arcanotron, Activated
BG31_173_G	Arcanotron, Activated
BG31_173e	Arcane Voltage
BG31_175	Holo Rover
BG31_175_G	Holo Rover
BG31_176	Dr. Boom's Monster
BG31_176_G	Dr. Boom's Monster
BG31_176_Ge	Dr. Boom's Monster
BG31_176e	Dr. Boom's Monster
BG31_176e2	Booming
BG31_177	Mechagnome Interpreter
BG31_177_G	Mechagnome Interpreter
BG31_177e	Interpreted
BG31_178	Marquee Ticker
BG31_178_G	Marquee Ticker
BG31_242	Bargain Bundle
BG31_243	Portal in a Fountain
BG31_244	Portal in a Crystal
BG31_300	Reverber Drake
BG31_300_G	Reverber Drake
BG31_301	Efficient Engineer
BG31_301_G	Efficient Engineer
BG31_320	Crater Miner
BG31_320_G	Crater Miner
BG31_320_Gt	Take the Gems
BG31_320_Gt2	Mine Deeper
BG31_320t	Take the Gems
BG31_320t2	Mine Deeper
BG31_323	Turbo Hogrider
BG31_323_G	Turbo Hogrider
BG31_325	Crystal Infuser
BG31_325_G	Crystal Infuser
BG31_325_Ge	Infused
BG31_325_Gt	Instant Infusion
BG31_325_Gt2	Deep Infusion
BG31_325e	Infused
BG31_325t	Instant Infusion
BG31_325t2	Deep Infusion
BG31_326	Gem Rat
BG31_326_G	Gem Rat
BG31_326t	Arm Day
BG31_326t2	Leg Day
BG31_327	Thorned Trailblazer
BG31_327_G	Thorned Trailblazer
BG31_329	Boar Gamer
BG31_329_G	Boar Gamer
BG31_330	Ominous Seer
BG31_330_G	Ominous Seer
BG31_330e	Foretold
BG31_332	Salty Hog
BG31_332_G	Salty Hog
BG31_332e	Worth Its Salt
BG31_357	Corpse Recycler
BG31_357_G	Corpse Recycler
BG31_360	Arcane Behemoth
BG31_360_G	Arcane Behemoth
BG31_360e	Absolute Behemoth
BG31_361	Bellowing Tyrant
BG31_361_G	Bellowing Tyrant
BG31_361e	Tyrannical
BG31_369	Gentle Stag
BG31_369_G	Gentle Stag
BG31_369e	Gentle But Firm
BG31_801	Forest Rover
BG31_801_G	Forest Rover
BG31_802	Karmic Chameleon
BG31_802_G	Karmic Chameleon
BG31_803	Buzzing Vermin
BG31_803_G	Buzzing Vermin
BG31_807	Nest Swarmer
BG31_807_G	Nest Swarmer
BG31_808	Runed Progenitor
BG31_808_G	Runed Progenitor
BG31_808e	Beetle Army
BG31_808pe	Beetle Army Player Enchant [DNT]
BG31_809	Turquoise Skitterer
BG31_809_G	Turquoise Skitterer
BG31_810	Ultraviolet Ascendant
BG31_810_G	Ultraviolet Ascendant
BG31_810e	Ultraviolet
BG31_812	Ichoron the Protector
BG31_812_G	Ichoron the Protector
BG31_812e	Protective Bubble
BG31_812e2	Protective Bubble
BG31_813	Twilight Primordium
BG31_813_G	Twilight Primordium
BG31_813e	Primal Twilight
BG31_815	Dune Dweller
BG31_815_G	Dune Dweller
BG31_815e	Deep in the Dune
BG31_815pe	Dune Dweller Player Enchant [DNT]
BG31_816	Fire Baller
BG31_816_G	Fire Baller
BG31_816e	Fire Balling
BG31_816pe	Baller Player Enchant [DNT]
BG31_817	Windfall Tornado
BG31_817_G	Windfall Tornado
BG31_817e	Windfall
BG31_818	Snow Baller
BG31_818_G	Snow Baller
BG31_818e	Snow Balling
BG31_819	Temperature Shift
BG31_820	Spacefarer
BG31_820_G	Spacefarer
BG31_820e	Spacing Out
BG31_821	Cruise Controller
BG31_821_G	Cruise Controller
BG31_821e	Cruise Controller Player Enchant
BG31_821e2	Cruising
BG31_822	Gritty Headhunter
BG31_822_G	Gritty Headhunter
BG31_824	Dual-Wield Corsair
BG31_824_G	Dual-Wield Corsair
BG31_824e	Dual Wielding
BG31_825	Grace Farsail
BG31_825_G	Grace Farsail
BG31_825_Gt	Nearby Treasure
BG31_825_Gt2	Faraway Treasure
BG31_825e2	Extra Gold In 2 Turns [DNT]
BG31_825t	Nearby Treasure
BG31_825t2	Faraway Treasure
BG31_826	Doubloon Grifter
BG31_826_G	Doubloon Grifter
BG31_827	Coast Guard
BG31_827_G	Coast Guard
BG31_830	Weary Mage
BG31_830_G	Weary Mage
BG31_830_Gt	Reinvigoration
BG31_830pe	Tavern Spell Player Enchant (DNT)
BG31_830t	Reinvigoration
BG31_830te	Reinvigorated
BG31_830te2	Renewed
BG31_835	Deathly Striker
BG31_835_G	Deathly Striker
BG31_835e	Deathly Striker Summon Ench [DNT]
BG31_840	Captain Bonerender
BG31_840_G	Captain Bonerender
BG31_841	Wisp in the Shell
BG31_841_G	Wisp in the Shell
BG31_841e	Stand Alone
BG31_842	Nether Construct
BG31_842_G	Nether Construct
BG31_842_Gt	Nether Energy
BG31_842_Gt2	Nether Greed
BG31_842e	Energized by the Nether
BG31_842e2	Fed by the Nether
BG31_842pe	Nether Construct Player Enchant (DNT)
BG31_842t	Nether Energy
BG31_842t2	Nether Greed
BG31_843	Meteorite Crasher
BG31_843_G	Meteorite Crasher
BG31_843e	Crashing In
BG31_850e	Decisive
BG31_852	Mutated Lasher
BG31_852_G	Mutated Lasher
BG31_852e	Mutated Lasher Player Ench [DNT]
BG31_852e2	Mutation
BG31_853	Silver-Handed Recruit
BG31_853_G	Silver-Handed Recruit
BG31_853e	Hands of Silver
BG31_859	Technical Element
BG31_859_G	Technical Element
BG31_859_Ge	Technical Element
BG31_859e	Technical Element
BG31_870	Big Brother
BG31_870_G	Big Brother
BG31_870e	Watching You
BG31_870pe	Big Brother Player Ench [DNT]
BG31_871	Batty Terrorguard
BG31_871_G	Batty Terrorguard
BG31_871e	Hungry Like the Bat
BG31_873	Archimonde
BG31_873_G	Archimonde
BG31_873e3	Archimonde's Wrath
BG31_873pe	Archimonde Player Enchant [DNT]
BG31_873pe2	Ashen Corruptor Player Ench [DNT]
BG31_874	Furious Driver
BG31_874_G	Furious Driver
BG31_874e	Dine and Dash
BG31_875	Tardy Traveler
BG31_875_G	Tardy Traveler
BG31_881	Time Management
BG31_881t	Hurry Up
BG31_881t2	Do It Later
BG31_881te	Hurrying
BG31_881te2	Time Management Player Ench [DNT]
BG31_881te3	Dilly-Dallying
BG31_884	The Road Less Traveled
BG31_884t	The High Road
BG31_884t2	The Low Road
BG31_886	Forest's Bounty
BG31_886t	All For One
BG31_886t2	One For All
BG31_886t2e	One Forest All
BG31_886te	All Forest One
BG31_889	Sharing is Caring
BG31_889e	Caring
BG31_889e2	Sharing
BG31_890	Boundless Potential
BG31_890t	Way of the Mage
BG31_890t2	Way of the Warrior
BG31_891	Marauder's Contract
BG31_892	Fandral's Fortune
BG31_893	Gem Day
BG31_895	Blade of Ambition
BG31_895e	Ambitious
BG31_896	Hallowed Ritual
BG31_920	Darkcrest Strategist
BG31_920_G	Darkcrest Strategist
BG31_920_Gt	Evolving Strategy
BG31_920t	Evolving Strategy
BG31_924	Thaumaturgist
BG31_924_G	Thaumaturgist
BG31_924_Gt	Thaumaturgy
BG31_924e	Thaumaturgy
BG31_924t	Thaumaturgy
BG31_925	Showy Cyclist
BG31_925_G	Showy Cyclist
BG31_925e	Showing Off
BG31_928	Arcane Cannoneer
BG31_928_G	Arcane Cannoneer
BG31_999	Stitched Salvager
BG31_999_G	Stitched Salvager
BG31_Anomaly_101	Lay of the Land
BG31_Anomaly_102	Continuing Education
BG31_Anomaly_102t	Evolving Scroll
BG31_Anomaly_102te	Evolving
BG31_Anomaly_104	Rising Current
